Date,Heure,Station,Nb_validations
20191016,20,Monk,88
20191016,20,Mont-Royal,688
20191016,20,Montmorency,301
20191016,20,Namur,285
20191016,20,Outremont,124
20191016,20,Papineau,426
20191016,20,Parc,380
20191016,20,Peel,1771
20191016,20,Pie-IX,519
20191016,20,Place-Saint-Henri,208
20191016,20,Place-d'Armes,937
20191016,20,Place-des-Arts,1275
20191016,20,Plamondon,252
20191016,20,Préfontaine,230
20191016,20,Radisson,227
20191016,20,Rosemont,287
20191016,20,Saint-Laurent,406
20191016,20,Saint-Michel,282
20191016,20,Sauvé,290
20191016,20,Sherbrooke,633
20191016,20,Snowdon,477
20191016,20,Square-Victoria,789
20191016,20,Université-de-Montréal,564
20191016,20,Vendôme,544
20191016,20,Verdun,125
20191016,20,Viau,234
20191016,20,Villa-Maria,263
20191016,20,Édouard-Montpetit,417
20191016,21,Acadie,173
20191016,21,Angrignon,313
20191016,21,Assomption,103
20191016,21,Atwater,1385
20191016,21,Beaubien,396
20191016,21,Beaudry,226
20191016,21,Berri-UQAM,3001
20191016,21,Bonaventure,1126
20191016,21,Cadillac,129
20191016,21,Cartier,104
20191016,21,Champ-de-Mars,391
20191016,21,Charlevoix,139
20191016,21,Crémazie,386
20191016,21,Côte-Sainte-Catherine,131
20191016,21,Côte-Vertu,432
20191016,21,Côte-des-Neiges,639
20191016,21,D'Iberville,114
20191016,21,De Castelnau,184
20191016,21,De l'Église,233
20191016,21,De la Concorde,27
20191016,21,De la Savane,70
20191016,21,Du Collège,220
20191016,21,Fabre,166
20191016,21,Frontenac,274
20191016,21,Georges-Vanier,93
20191016,21,Guy-Concordia,2040
20191016,21,Henri-Bourassa,277
20191016,21,Honoré-Beaugrand,223
20191016,21,Jarry,196
20191016,21,Jean-Drapeau,114
20191016,21,Jean-Talon,400
20191016,21,Jolicoeur,97
20191016,21,Joliette,191
20191016,21,LaSalle,68
20191016,21,Langelier,164
20191016,21,Laurier,422
20191016,21,Lionel-Groulx,508
20191016,21,Longueuil,406
20191016,21,Lucien-L'Allier,257
20191016,21,McGill,1763
20191016,21,Monk,75
20191016,21,Mont-Royal,705
20191016,21,Montmorency,451
20191016,21,Namur,302
20191016,21,Outremont,106
20191016,21,Papineau,237
20191016,21,Parc,285
20191016,21,Peel,1350
20191016,21,Pie-IX,457
20191016,21,Place-Saint-Henri,195
20191016,21,Place-d'Armes,797
20191016,21,Place-des-Arts,1365
20191016,21,Plamondon,275
20191016,21,Préfontaine,96
20191016,21,Radisson,252
20191016,21,Rosemont,223
20191016,21,Saint-Laurent,565
20191016,21,Saint-Michel,316
20191016,21,Sauvé,265
20191016,21,Sherbrooke,783
20191016,21,Snowdon,358
20191016,21,Square-Victoria,541
20191016,21,Université-de-Montréal,576
20191016,21,Vendôme,465
20191016,21,Verdun,76
20191016,21,Viau,276
20191016,21,Villa-Maria,215
20191016,21,Édouard-Montpetit,444
20191016,22,Acadie,110
20191016,22,Angrignon,171
20191016,22,Assomption,48
20191016,22,Atwater,535
20191016,22,Beaubien,250
20191016,22,Beaudry,160
20191016,22,Berri-UQAM,1510
20191016,22,Bonaventure,585
20191016,22,Cadillac,65
20191016,22,Cartier,94
20191016,22,Champ-de-Mars,271
20191016,22,Charlevoix,86
20191016,22,Crémazie,288
20191016,22,Côte-Sainte-Catherine,83
20191016,22,Côte-Vertu,361
20191016,22,Côte-des-Neiges,476
20191016,22,D'Iberville,43
20191016,22,De Castelnau,97
20191016,22,De l'Église,152
20191016,22,De la Concorde,23
20191016,22,De la Savane,56
20191016,22,Du Collège,222
20191016,22,Fabre,113
20191016,22,Frontenac,173
20191016,22,Georges-Vanier,51
20191016,22,Guy-Concordia,1469
20191016,22,Henri-Bourassa,239
20191016,22,Honoré-Beaugrand,187
20191016,22,Jarry,130
20191016,22,Jean-Drapeau,99
20191016,22,Jean-Talon,230
20191016,22,Jolicoeur,53
20191016,22,Joliette,117
20191016,22,LaSalle,55
20191016,22,Langelier,86
20191016,22,Laurier,329
20191016,22,Lionel-Groulx,327
20191016,22,Longueuil,231
20191016,22,Lucien-L'Allier,206
20191016,22,McGill,605
20191016,22,Monk,41
20191016,22,Mont-Royal,454
20191016,22,Montmorency,644
20191016,22,Namur,151
20191016,22,Outremont,52
20191016,22,Papineau,222
20191016,22,Parc,154
20191016,22,Peel,659
20191016,22,Pie-IX,281
20191016,22,Place-Saint-Henri,142
20191016,22,Place-d'Armes,479
20191016,22,Place-des-Arts,916
20191016,22,Plamondon,185
20191016,22,Préfontaine,70
20191016,22,Radisson,124
20191016,22,Rosemont,144
20191016,22,Saint-Laurent,335
20191016,22,Saint-Michel,184
20191016,22,Sauvé,175
20191016,22,Sherbrooke,475
20191016,22,Snowdon,198
20191016,22,Square-Victoria,394
20191016,22,Université-de-Montréal,294
20191016,22,Vendôme,378
20191016,22,Verdun,54
20191016,22,Viau,146
20191016,22,Villa-Maria,122
20191016,22,Édouard-Montpetit,198
20191016,23,Acadie,40
20191016,23,Angrignon,108
20191016,23,Assomption,50
20191016,23,Atwater,217
20191016,23,Beaubien,150
20191016,23,Beaudry,64
20191016,23,Berri-UQAM,1097
20191016,23,Bonaventure,493
20191016,23,Cadillac,32
20191016,23,Cartier,62
20191016,23,Champ-de-Mars,319
20191016,23,Charlevoix,168
20191016,23,Crémazie,210
20191016,23,Côte-Sainte-Catherine,102
20191016,23,Côte-Vertu,358
20191016,23,Côte-des-Neiges,238
20191016,23,D'Iberville,23
20191016,23,De Castelnau,81
20191016,23,De l'Église,117
20191016,23,De la Concorde,12
20191016,23,De la Savane,200
20191016,23,Du Collège,150
20191016,23,Fabre,66
20191016,23,Frontenac,93
20191016,23,Georges-Vanier,56
20191016,23,Guy-Concordia,728
20191016,23,Henri-Bourassa,150
20191016,23,Honoré-Beaugrand,135
20191016,23,Jarry,98
20191016,23,Jean-Drapeau,85
20191016,23,Jean-Talon,135
20191016,23,Jolicoeur,41
20191016,23,Joliette,85
20191016,23,LaSalle,44
20191016,23,Langelier,59
20191016,23,Laurier,207
20191016,23,Lionel-Groulx,265
20191016,23,Longueuil,158
20191016,23,Lucien-L'Allier,122
20191016,23,McGill,354
20191016,23,Monk,35
20191016,23,Mont-Royal,301
20191016,23,Montmorency,90
20191016,23,Namur,138
20191016,23,Outremont,45
20191016,23,Papineau,127
20191016,23,Parc,87
20191016,23,Peel,605
20191016,23,Pie-IX,94
20191016,23,Place-Saint-Henri,83
20191016,23,Place-d'Armes,369
20191016,23,Place-des-Arts,411
20191016,23,Plamondon,82
20191016,23,Préfontaine,41
20191016,23,Radisson,82
20191016,23,Rosemont,89
20191016,23,Saint-Laurent,246
20191016,23,Saint-Michel,99
20191016,23,Sauvé,84
20191016,23,Sherbrooke,263
20191016,23,Snowdon,106
20191016,23,Square-Victoria,402
20191016,23,Université-de-Montréal,208
20191016,23,Vendôme,254
20191016,23,Verdun,40
20191016,23,Viau,97
20191016,23,Villa-Maria,64
20191016,23,Édouard-Montpetit,70
20200115,0,Acadie,14
20200115,0,Angrignon,29
20200115,0,Assomption,36
20200115,0,Atwater,230
20200115,0,Beaubien,86
20200115,0,Beaudry,52
20200115,0,Berri-UQAM,504
20200115,0,Bonaventure,272
20200115,0,Cadillac,22
20200115,0,Cartier,19
20200115,0,Champ-de-Mars,294
20200115,0,Charlevoix,21
20200115,0,Crémazie,76
20200115,0,Côte-Sainte-Catherine,27
20200115,0,Côte-Vertu,142
20200115,0,Côte-des-Neiges,110
20200115,0,D'Iberville,14
20200115,0,De Castelnau,25
20200115,0,De l'Église,27
20200115,0,De la Concorde,6
20200115,0,De la Savane,202
20200115,0,Du Collège,46
20200115,0,Fabre,25
20200115,0,Frontenac,43
20200115,0,Georges-Vanier,19
20200115,0,Guy-Concordia,285
20200115,0,Henri-Bourassa,50
20200115,0,Honoré-Beaugrand,23
20200115,0,Jarry,41
20200115,0,Jean-Drapeau,56
20200115,0,Jean-Talon,37
20200115,0,Jolicoeur,7
20200115,0,Joliette,34
20200115,0,LaSalle,7
20200115,0,Langelier,48
20200115,0,Laurier,80
20200115,0,Lionel-Groulx,101
20200115,0,Longueuil,76
20200115,0,Lucien-L'Allier,60
20200115,0,McGill,179
20200115,0,Monk,7
20200115,0,Mont-Royal,123
20200115,0,Montmorency,41
20200115,0,Namur,47
20200115,0,Outremont,5
20200115,0,Papineau,99
20200115,0,Parc,63
20200115,0,Peel,324
20200115,0,Pie-IX,39
20200115,0,Place-Saint-Henri,28
20200115,0,Place-d'Armes,129
20200115,0,Place-des-Arts,159
20200115,0,Plamondon,22
20200115,0,Préfontaine,22
20200115,0,Radisson,41
20200115,0,Rosemont,55
20200115,0,Saint-Laurent,86
20200115,0,Saint-Michel,31
20200115,0,Sauvé,44
20200115,0,Sherbrooke,161
20200115,0,Snowdon,48
20200115,0,Square-Victoria,170
20200115,0,Université-de-Montréal,43
20200115,0,Vendôme,74
20200115,0,Verdun,17
20200115,0,Viau,53
20200115,0,Villa-Maria,16
20200115,0,Édouard-Montpetit,6
20200115,1,Assomption,2
20200115,1,Atwater,3
20200115,1,Berri-UQAM,3
20200115,1,Bonaventure,1
20200115,1,Cadillac,1
20200115,1,Charlevoix,1
20200115,1,Crémazie,4
20200115,1,Côte-Sainte-Catherine,1
20200115,1,Côte-des-Neiges,2
20200115,1,De l'Église,1
20200115,1,De la Concorde,1
20200115,1,De la Savane,3
20200115,1,Du Collège,1
20200115,1,Georges-Vanier,2
20200115,1,Guy-Concordia,9
20200115,1,Henri-Bourassa,4
20200115,1,Jarry,2
20200115,1,Jean-Talon,3
20200115,1,Joliette,1
20200115,1,Laurier,1
20200115,1,Lionel-Groulx,5
20200115,1,Longueuil,1
20200115,1,Lucien-L'Allier,5
20200115,1,McGill,3
20200115,1,Mont-Royal,1
20200115,1,Montmorency,5
20200115,1,Namur,1
20200115,1,Papineau,1
20200115,1,Peel,3
20200115,1,Pie-IX,1
20200115,1,Place-Saint-Henri,1
20200115,1,Plamondon,2
20200115,1,Saint-Michel,1
20200115,1,Vendôme,1
20200115,1,Verdun,2
20200115,1,Viau,2
20200115,1,Villa-Maria,1
20200115,5,Acadie,58
20200115,5,Angrignon,557
20200115,5,Assomption,69
20200115,5,Atwater,69
20200115,5,Beaubien,116
20200115,5,Beaudry,24
20200115,5,Berri-UQAM,127
20200115,5,Bonaventure,199
20200115,5,Cadillac,215
20200115,5,Cartier,442
20200115,5,Champ-de-Mars,21
20200115,5,Charlevoix,62
20200115,5,Crémazie,170
20200115,5,Côte-Sainte-Catherine,115
20200115,5,Côte-Vertu,477
20200115,5,Côte-des-Neiges,70
20200115,5,D'Iberville,95
20200115,5,De Castelnau,37
20200115,5,De l'Église,127
20200115,5,De la Concorde,283
20200115,5,De la Savane,11
20200115,5,Du Collège,67
20200115,5,Fabre,124
20200115,5,Frontenac,130
20200115,5,Georges-Vanier,33
20200115,5,Guy-Concordia,123
20200115,5,Henri-Bourassa,523
20200115,5,Honoré-Beaugrand,702
20200115,5,Jarry,101
20200115,5,Jean-Drapeau,16
20200115,5,Jean-Talon,130
20200115,5,Jolicoeur,187
20200115,5,Joliette,206
20200115,5,LaSalle,81
20200115,5,Langelier,228
20200115,5,Laurier,139
20200115,5,Lionel-Groulx,125
20200115,5,Longueuil,564
20200115,5,Lucien-L'Allier,40
20200115,5,McGill,21
20200115,5,Monk,130
20200115,5,Mont-Royal,61
20200115,5,Montmorency,858
20200115,5,Namur,95
20200115,5,Outremont,35
20200115,5,Papineau,107
20200115,5,Parc,143
20200115,5,Peel,24
20200115,5,Pie-IX,276
20200115,5,Place-Saint-Henri,81
20200115,5,Place-d'Armes,28
20200115,5,Place-des-Arts,82
20200115,5,Plamondon,200
20200115,5,Préfontaine,72
20200115,5,Radisson,400
20200115,5,Rosemont,122
20200115,5,Saint-Laurent,23
20200115,5,Saint-Michel,397
20200115,5,Sauvé,256
20200115,5,Sherbrooke,74
20200115,5,Snowdon,133
20200115,5,Square-Victoria,24
20200115,5,Université-de-Montréal,17
20200115,5,Vendôme,166
20200115,5,Verdun,114
20200115,5,Viau,168
20200115,5,Villa-Maria,109
20200115,5,Édouard-Montpetit,12
20200115,6,Acadie,159
20200115,6,Angrignon,1223
20200115,6,Assomption,181
20200115,6,Atwater,209
20200115,6,Beaubien,407
20200115,6,Beaudry,97
20200115,6,Berri-UQAM,361
20200115,6,Bonaventure,1432
20200115,6,Cadillac,537
20200115,6,Cartier,1348
20200115,6,Champ-de-Mars,63
20200115,6,Charlevoix,251
20200115,6,Crémazie,572
20200115,6,Côte-Sainte-Catherine,349
20200115,6,Côte-Vertu,1390
20200115,6,Côte-des-Neiges,207
20200115,6,D'Iberville,276
20200115,6,De Castelnau,115
20200115,6,De l'Église,425
20200115,6,De la Concorde,906
20200115,6,De la Savane,59
20200115,6,Du Collège,323
20200115,6,Fabre,375
20200115,6,Frontenac,367
20200115,6,Georges-Vanier,91
20200115,6,Guy-Concordia,395
20200115,6,Henri-Bourassa,1175
20200115,6,Honoré-Beaugrand,1898
20200115,6,Jarry,435
20200115,6,Jean-Drapeau,19
20200115,6,Jean-Talon,405
20200115,6,Jolicoeur,490
20200115,6,Joliette,479
20200115,6,LaSalle,268
20200115,6,Langelier,518
20200115,6,Laurier,433
20200115,6,Lionel-Groulx,517
20200115,6,Longueuil,1979
20200115,6,Lucien-L'Allier,149
20200115,6,McGill,171
20200115,6,Monk,344
20200115,6,Mont-Royal,325
20200115,6,Montmorency,1772
20200115,6,Namur,267
20200115,6,Outremont,111
20200115,6,Papineau,318
20200115,6,Parc,339
20200115,6,Peel,97
20200115,6,Pie-IX,691
20200115,6,Place-Saint-Henri,287
20200115,6,Place-d'Armes,69
20200115,6,Place-des-Arts,215
20200115,6,Plamondon,870
20200115,6,Préfontaine,242
20200115,6,Radisson,1049
20200115,6,Rosemont,392
20200115,6,Saint-Laurent,53
20200115,6,Saint-Michel,955
20200115,6,Sauvé,714
20200115,6,Sherbrooke,301
20200115,6,Snowdon,507
20200115,6,Square-Victoria,144
20200115,6,Université-de-Montréal,72
20200115,6,Vendôme,962
20200115,6,Verdun,376
20200115,6,Viau,445
20200115,6,Villa-Maria,413
20200115,6,Édouard-Montpetit,52
20200115,7,Acadie,416
20200115,7,Angrignon,2556
20200115,7,Assomption,533
20200115,7,Atwater,586
20200115,7,Beaubien,1276
20200115,7,Beaudry,241
20200115,7,Berri-UQAM,798
20200115,7,Bonaventure,3369
20200115,7,Cadillac,1378
20200115,7,Cartier,2664
20200115,7,Champ-de-Mars,257
20200115,7,Charlevoix,771
20200115,7,Crémazie,1468
20200115,7,Côte-Sainte-Catherine,819
20200115,7,Côte-Vertu,3840
20200115,7,Côte-des-Neiges,624
20200115,7,D'Iberville,937
20200115,7,De Castelnau,507
20200115,7,De l'Église,1153
20200115,7,De la Concorde,1943
20200115,7,De la Savane,298
20200115,7,Du Collège,1003
20200115,7,Fabre,1205
20200115,7,Frontenac,959
20200115,7,Georges-Vanier,388
20200115,7,Guy-Concordia,949
20200115,7,Henri-Bourassa,2744
20200115,7,Honoré-Beaugrand,4159
20200115,7,Jarry,1417
20200115,7,Jean-Drapeau,16
20200115,7,Jean-Talon,1384
20200115,7,Jolicoeur,1525
20200115,7,Joliette,1545
20200115,7,LaSalle,746
20200115,7,Langelier,1311
20200115,7,Laurier,1533
20200115,7,Lionel-Groulx,1403
20200115,7,Longueuil,5926
20200115,7,Lucien-L'Allier,374
20200115,7,McGill,362
20200115,7,Monk,967
20200115,7,Mont-Royal,1272
20200115,7,Montmorency,4140
20200115,7,Namur,752
20200115,7,Outremont,528
20200115,7,Papineau,838
20200115,7,Parc,1127
20200115,7,Peel,244
20200115,7,Pie-IX,2002
20200115,7,Place-Saint-Henri,893
20200115,7,Place-d'Armes,237
20200115,7,Place-des-Arts,585
20200115,7,Plamondon,1706
20200115,7,Préfontaine,807
20200115,7,Radisson,2120
20200115,7,Rosemont,921
20200115,7,Saint-Laurent,180
20200115,7,Saint-Michel,2498
20200115,7,Sauvé,2155
20200115,7,Sherbrooke,1025
20200115,7,Snowdon,1515
20200115,7,Square-Victoria,591
20200115,7,Université-de-Montréal,233
20200115,7,Vendôme,3009
20200115,7,Verdun,1087
20200115,7,Viau,1362
20200115,7,Villa-Maria,1396
20200115,7,Édouard-Montpetit,203
20200115,8,Acadie,487
20200115,8,Angrignon,2995
20200115,8,Assomption,518
20200115,8,Atwater,1191
20200115,8,Beaubien,2039
20200115,8,Beaudry,463
20200115,8,Berri-UQAM,1401
20200115,8,Bonaventure,3643
20200115,8,Cadillac,1465
20200115,8,Cartier,1960
20200115,8,Champ-de-Mars,501
20200115,8,Charlevoix,1065
20200115,8,Crémazie,1683
20200115,8,Côte-Sainte-Catherine,1062
20200115,8,Côte-Vertu,3300
20200115,8,Côte-des-Neiges,899
20200115,8,D'Iberville,1165
20200115,8,De Castelnau,769
20200115,8,De l'Église,1677
20200115,8,De la Concorde,1149
20200115,8,De la Savane,266
20200115,8,Du Collège,957
20200115,8,Fabre,1672
20200115,8,Frontenac,1318
20200115,8,Georges-Vanier,570
20200115,8,Guy-Concordia,1684
20200115,8,Henri-Bourassa,2629
20200115,8,Honoré-Beaugrand,3400
20200115,8,Jarry,2127
20200115,8,Jean-Drapeau,28
20200115,8,Jean-Talon,2055
20200115,8,Jolicoeur,1583
20200115,8,Joliette,2158
20200115,8,LaSalle,996
20200115,8,Langelier,1310
20200115,8,Laurier,2521
20200115,8,Lionel-Groulx,2115
20200115,8,Longueuil,6214
20200115,8,Lucien-L'Allier,767
20200115,8,McGill,747
20200115,8,Monk,1086
20200115,8,Mont-Royal,2036
20200115,8,Montmorency,2855
20200115,8,Namur,757
20200115,8,Outremont,927
20200115,8,Papineau,1271
20200115,8,Parc,1315
20200115,8,Peel,386
20200115,8,Pie-IX,2440
20200115,8,Place-Saint-Henri,1295
20200115,8,Place-d'Armes,312
20200115,8,Place-des-Arts,913
20200115,8,Plamondon,1910
20200115,8,Préfontaine,1274
20200115,8,Radisson,1730
20200115,8,Rosemont,1758
20200115,8,Saint-Laurent,268
20200115,8,Saint-Michel,2244
20200115,8,Sauvé,2075
20200115,8,Sherbrooke,1725
20200115,8,Snowdon,2247
20200115,8,Square-Victoria,730
20200115,8,Université-de-Montréal,384
20200115,8,Vendôme,4561
20200115,8,Verdun,1353
20200115,8,Viau,1428
20200115,8,Villa-Maria,2001
20200115,8,Édouard-Montpetit,295
20200115,9,Acadie,263
20200115,9,Angrignon,1122
20200115,9,Assomption,326
20200115,9,Atwater,863
20200115,9,Beaubien,1002
20200115,9,Beaudry,252
20200115,9,Berri-UQAM,1068
20200115,9,Bonaventure,1553
20200115,9,Cadillac,656
20200115,9,Cartier,744
20200115,9,Champ-de-Mars,356
20200115,9,Charlevoix,456
20200115,9,Crémazie,731
20200115,9,Côte-Sainte-Catherine,448
20200115,9,Côte-Vertu,1777
20200115,9,Côte-des-Neiges,519
20200115,9,D'Iberville,422
20200115,9,De Castelnau,308
20200115,9,De l'Église,814
20200115,9,De la Concorde,489
20200115,9,De la Savane,127
20200115,9,Du Collège,480
20200115,9,Fabre,714
20200115,9,Frontenac,758
20200115,9,Georges-Vanier,279
20200115,9,Guy-Concordia,1328
20200115,9,Henri-Bourassa,1131
20200115,9,Honoré-Beaugrand,1140
20200115,9,Jarry,932
20200115,9,Jean-Drapeau,14
20200115,9,Jean-Talon,1076
20200115,9,Jolicoeur,649
20200115,9,Joliette,974
20200115,9,LaSalle,404
20200115,9,Langelier,598
20200115,9,Laurier,1382
20200115,9,Lionel-Groulx,1389
20200115,9,Longueuil,2337
20200115,9,Lucien-L'Allier,482
20200115,9,McGill,492
20200115,9,Monk,435
20200115,9,Mont-Royal,1121
20200115,9,Montmorency,1152
20200115,9,Namur,369
20200115,9,Outremont,296
20200115,9,Papineau,775
20200115,9,Parc,517
20200115,9,Peel,369
20200115,9,Pie-IX,1193
20200115,9,Place-Saint-Henri,656
20200115,9,Place-d'Armes,261
20200115,9,Place-des-Arts,713
20200115,9,Plamondon,866
20200115,9,Préfontaine,607
20200115,9,Radisson,815
20200115,9,Rosemont,914
20200115,9,Saint-Laurent,200
20200115,9,Saint-Michel,1028
20200115,9,Sauvé,981
20200115,9,Sherbrooke,1007
20200115,9,Snowdon,1018
20200115,9,Square-Victoria,460
20200115,9,Université-de-Montréal,189
20200115,9,Vendôme,2110
20200115,9,Verdun,528
20200115,9,Viau,684
20200115,9,Villa-Maria,936
20200115,9,Édouard-Montpetit,159
20200115,10,Acadie,227
20200115,10,Angrignon,843
20200115,10,Assomption,203
20200115,10,Atwater,844
20200115,10,Beaubien,441
20200115,10,Beaudry,132
20200115,10,Berri-UQAM,900
20200115,10,Bonaventure,705
20200115,10,Cadillac,360
20200115,10,Cartier,411
20200115,10,Champ-de-Mars,368
20200115,10,Charlevoix,261
20200115,10,Crémazie,407
20200115,10,Côte-Sainte-Catherine,320
20200115,10,Côte-Vertu,1194
20200115,10,Côte-des-Neiges,479
20200115,10,D'Iberville,218
20200115,10,De Castelnau,169
20200115,10,De l'Église,462
20200115,10,De la Concorde,171
20200115,10,De la Savane,103
20200115,10,Du Collège,330
20200115,10,Fabre,402
20200115,10,Frontenac,402
20200115,10,Georges-Vanier,164
20200115,10,Guy-Concordia,1275
20200115,10,Henri-Bourassa,763
20200115,10,Honoré-Beaugrand,676
20200115,10,Jarry,450
20200115,10,Jean-Drapeau,25
20200115,10,Jean-Talon,625
20200115,10,Jolicoeur,323
20200115,10,Joliette,423
20200115,10,LaSalle,221
20200115,10,Langelier,365
20200115,10,Laurier,630
20200115,10,Lionel-Groulx,711
20200115,10,Longueuil,982
20200115,10,Lucien-L'Allier,171
20200115,10,McGill,665
20200115,10,Monk,234
20200115,10,Mont-Royal,492
20200115,10,Montmorency,710
20200115,10,Namur,235
20200115,10,Outremont,215
20200115,10,Papineau,398
20200115,10,Parc,370
20200115,10,Peel,445
20200115,10,Pie-IX,697
20200115,10,Place-Saint-Henri,349
20200115,10,Place-d'Armes,368
20200115,10,Place-des-Arts,627
20200115,10,Plamondon,537
20200115,10,Préfontaine,278
20200115,10,Radisson,447
20200115,10,Rosemont,400
20200115,10,Saint-Laurent,146
20200115,10,Saint-Michel,741
20200115,10,Sauvé,542
20200115,10,Sherbrooke,541
20200115,10,Snowdon,566
20200115,10,Square-Victoria,320
20200115,10,Université-de-Montréal,354
20200115,10,Vendôme,1018
20200115,10,Verdun,279
20200115,10,Viau,402
20200115,10,Villa-Maria,450
20200115,10,Édouard-Montpetit,152
20200115,11,Acadie,442
20200115,11,Angrignon,696
20200115,11,Assomption,219
20200115,11,Atwater,991
20200115,11,Beaubien,486
20200115,11,Beaudry,156
20200115,11,Berri-UQAM,1370
20200115,11,Bonaventure,990
20200115,11,Cadillac,368
20200115,11,Cartier,409
20200115,11,Champ-de-Mars,465
20200115,11,Charlevoix,234
20200115,11,Crémazie,427
20200115,11,Côte-Sainte-Catherine,329
20200115,11,Côte-Vertu,1106
20200115,11,Côte-des-Neiges,1247
20200115,11,D'Iberville,220
